date,price,company,sector
2018-07-09,66.43,MRK,healthcare
2018-06-09,66.16,MRK,healthcare
2018-05-09,65.43,MRK,healthcare
2018-04-09,64.79,MRK,healthcare
2018-08-31,65.4,MRK,healthcare
2018-08-30,65.35,MRK,healthcare
2018-08-29,65.61,MRK,healthcare
2018-08-28,65.44,MRK,healthcare
2018-08-27,65.78,MRK,healthcare
2018-08-24,65.83,MRK,healthcare
2018-08-23,65.76,MRK,healthcare
2018-08-22,65.83,MRK,healthcare
2018-08-21,65.96,MRK,healthcare
2018-08-20,66.91,MRK,healthcare
2018-08-17,65.85,MRK,healthcare
2018-08-16,65.65,MRK,healthcare
2018-08-15,64.24,MRK,healthcare
2018-08-14,63.37,MRK,healthcare
2018-08-13,63.62,MRK,healthcare
2018-10-08,63.0,MRK,healthcare
2018-09-08,62.93,MRK,healthcare
2018-08-08,63.59,MRK,healthcare
2018-07-08,63.49,MRK,healthcare
2018-06-08,63.14,MRK,healthcare
2018-03-08,62.87,MRK,healthcare
2018-02-08,62.19,MRK,healthcare
2018-01-08,62.45,MRK,healthcare
2018-07-31,62.81,MRK,healthcare
2018-07-30,61.8,MRK,healthcare
2018-07-27,60.54,MRK,healthcare
2018-07-26,61.04,MRK,healthcare
2018-07-25,61.49,MRK,healthcare
2018-07-24,60.47,MRK,healthcare
2018-07-23,59.78,MRK,healthcare
2018-07-20,59.61,MRK,healthcare
2018-07-19,59.6,MRK,healthcare
2018-07-18,60.01,MRK,healthcare
2018-07-17,59.62,MRK,healthcare
2018-07-16,59.68,MRK,healthcare
2018-07-13,59.97,MRK,healthcare
2018-12-07,59.75,MRK,healthcare
2018-11-07,59.02,MRK,healthcare
2018-10-07,59.4,MRK,healthcare
2018-09-07,59.14,MRK,healthcare
2018-06-07,59.31,MRK,healthcare
2018-05-07,58.78,MRK,healthcare
2018-03-07,57.89,MRK,healthcare
2018-02-07,57.65,MRK,healthcare
2018-06-29,57.88,MRK,healthcare
2018-06-28,57.5,MRK,healthcare
2018-06-27,57.1,MRK,healthcare
2018-06-26,57.9,MRK,healthcare
2018-06-25,58.24,MRK,healthcare
2018-06-22,58.61,MRK,healthcare
2018-06-21,58.34,MRK,healthcare
2018-06-20,58.43,MRK,healthcare
2018-06-19,58.19,MRK,healthcare
2018-06-18,58.16,MRK,healthcare
2018-06-15,59.15,MRK,healthcare
2018-06-14,58.7,MRK,healthcare
2018-06-13,59.68,MRK,healthcare
2018-12-06,59.54,MRK,healthcare
2018-11-06,59.43,MRK,healthcare
2018-08-06,59.67,MRK,healthcare
2018-07-06,59.11,MRK,healthcare
2018-06-06,59.05,MRK,healthcare
2018-05-06,58.54,MRK,healthcare
2018-04-06,59.14,MRK,healthcare
2018-01-06,57.75,MRK,healthcare
2018-05-31,56.76,MRK,healthcare
2018-05-30,56.94,MRK,healthcare
2018-05-29,55.69,MRK,healthcare
2018-05-25,56.34,MRK,healthcare
2018-05-24,56.38,MRK,healthcare
2018-05-23,56.42,MRK,healthcare
2018-05-22,55.73,MRK,healthcare
2018-05-21,55.85,MRK,healthcare
2018-05-18,56.39,MRK,healthcare
2018-05-17,56.32,MRK,healthcare
2018-05-16,56.97,MRK,healthcare
2018-05-15,56.45,MRK,healthcare
2018-05-14,56.91,MRK,healthcare
2018-11-05,56.92,MRK,healthcare
2018-10-05,55.36,MRK,healthcare
2018-09-05,55.26,MRK,healthcare
2018-08-05,54.12,MRK,healthcare
2018-07-05,54.71,MRK,healthcare
2018-04-05,55.07,MRK,healthcare
2018-03-05,54.86,MRK,healthcare
2018-02-05,54.64,MRK,healthcare
2018-01-05,55.29,MRK,healthcare
2018-04-30,56.13,MRK,healthcare
2018-04-27,56.71,MRK,healthcare
2018-04-26,56.65,MRK,healthcare
2018-04-25,56.86,MRK,healthcare
2018-04-24,57.3,MRK,healthcare
2018-04-23,57.45,MRK,healthcare
2018-04-20,56.1,MRK,healthcare
2018-04-19,55.91,MRK,healthcare
2018-04-18,56.18,MRK,healthcare
2018-04-17,56.52,MRK,healthcare
2018-04-16,55.92,MRK,healthcare
2018-04-13,54.51,MRK,healthcare
2018-12-04,54.1,MRK,healthcare
2018-11-04,53.59,MRK,healthcare
2018-10-04,53.86,MRK,healthcare
2018-09-04,53.55,MRK,healthcare
2018-06-04,50.88,MRK,healthcare
2018-05-04,52.0,MRK,healthcare
2018-04-04,52.01,MRK,healthcare
2018-03-04,51.58,MRK,healthcare
2018-02-04,50.79,MRK,healthcare
2018-03-29,51.94,MRK,healthcare
2018-03-28,52.53,MRK,healthcare
2018-03-27,51.25,MRK,healthcare
2018-03-26,51.53,MRK,healthcare
2018-03-23,50.93,MRK,healthcare
2018-03-22,51.6,MRK,healthcare
2018-03-21,52.15,MRK,healthcare
2018-03-20,52.1,MRK,healthcare
2018-03-19,52.09,MRK,healthcare
2018-03-16,53.08,MRK,healthcare
2018-03-15,52.68,MRK,healthcare
2018-03-14,52.25,MRK,healthcare
2018-03-13,52.8,MRK,healthcare
2018-12-03,52.79,MRK,healthcare
2018-09-03,52.58,MRK,healthcare
2018-08-03,52.22,MRK,healthcare
2018-07-03,51.94,MRK,healthcare
2018-06-03,51.78,MRK,healthcare
2018-05-03,51.87,MRK,healthcare
2018-02-03,51.83,MRK,healthcare
2018-01-03,51.2,MRK,healthcare
2018-02-28,51.7,MRK,healthcare
2018-02-27,52.18,MRK,healthcare
2018-02-26,53.45,MRK,healthcare
2018-02-23,52.32,MRK,healthcare
2018-02-22,52.03,MRK,healthcare
2018-02-21,52.01,MRK,healthcare
2018-02-20,52.42,MRK,healthcare
2018-02-16,53.67,MRK,healthcare
2018-02-15,53.39,MRK,healthcare
2018-02-14,52.35,MRK,healthcare
2018-02-13,52.35,MRK,healthcare
2018-12-02,52.85,MRK,healthcare
2018-09-02,52.32,MRK,healthcare
2018-08-02,52.19,MRK,healthcare
2018-07-02,53.28,MRK,healthcare
2018-06-02,52.88,MRK,healthcare
2018-05-02,53.78,MRK,healthcare
2018-02-02,55.84,MRK,healthcare
2018-01-02,57.08,MRK,healthcare
2018-01-31,56.5,MRK,healthcare
2018-01-30,57.83,MRK,healthcare
2018-01-29,58.77,MRK,healthcare
2018-01-26,59.16,MRK,healthcare
2018-01-25,58.45,MRK,healthcare
2018-01-24,58.34,MRK,healthcare
2018-01-23,58.83,MRK,healthcare
2018-01-22,58.4,MRK,healthcare
2018-01-19,58.43,MRK,healthcare
2018-01-18,58.29,MRK,healthcare
2018-01-17,59.15,MRK,healthcare
2018-01-16,59.19,MRK,healthcare
2018-12-01,55.93,MRK,healthcare
2018-11-01,54.92,MRK,healthcare
2018-10-01,54.64,MRK,healthcare
2018-09-01,54.16,MRK,healthcare
2018-08-01,54.03,MRK,healthcare
2018-05-01,54.34,MRK,healthcare
2018-04-01,54.4,MRK,healthcare
2018-03-01,53.53,MRK,healthcare
2018-02-01,53.61,MRK,healthcare
2017-12-29,53.65,MRK,healthcare
2017-12-28,53.97,MRK,healthcare
2017-12-27,53.72,MRK,healthcare
2017-12-26,53.72,MRK,healthcare
2017-12-22,53.74,MRK,healthcare
2017-12-21,53.97,MRK,healthcare
2017-12-20,53.5,MRK,healthcare
2017-12-19,53.62,MRK,healthcare
2017-12-18,53.61,MRK,healthcare
2017-12-15,53.63,MRK,healthcare
2017-12-14,53.41,MRK,healthcare
2017-12-13,54.27,MRK,healthcare
2017-12-12,54.42,MRK,healthcare
2017-11-12,53.72,MRK,healthcare
2017-08-12,52.99,MRK,healthcare
2017-07-12,52.22,MRK,healthcare
2017-06-12,51.82,MRK,healthcare
2017-05-12,53.18,MRK,healthcare
2017-04-12,53.61,MRK,healthcare
2017-01-12,53.27,MRK,healthcare
2017-11-30,52.7,MRK,healthcare
2017-11-29,52.79,MRK,healthcare
2017-11-28,52.38,MRK,healthcare
2017-11-27,52.01,MRK,healthcare
2017-11-24,51.82,MRK,healthcare
2017-11-22,51.84,MRK,healthcare
2017-11-21,51.75,MRK,healthcare
2017-11-20,51.59,MRK,healthcare
2017-11-17,52.63,MRK,healthcare
2017-11-16,52.61,MRK,healthcare
2017-11-15,52.25,MRK,healthcare
2017-11-14,52.43,MRK,healthcare
2017-11-13,52.54,MRK,healthcare
2017-10-11,52.9,MRK,healthcare
2017-09-11,53.6,MRK,healthcare
2017-08-11,53.95,MRK,healthcare
2017-07-11,53.01,MRK,healthcare
2017-06-11,53.28,MRK,healthcare
2017-03-11,53.45,MRK,healthcare
2017-02-11,52.8,MRK,healthcare
2017-01-11,52.77,MRK,healthcare
2017-10-31,52.53,MRK,healthcare
2017-10-30,52.17,MRK,healthcare
2017-10-27,55.53,MRK,healthcare
2017-10-26,59.11,MRK,healthcare
2017-10-25,59.55,MRK,healthcare
2017-10-24,60.18,MRK,healthcare
2017-10-23,60.45,MRK,healthcare
2017-10-20,60.91,MRK,healthcare
2017-10-19,60.79,MRK,healthcare
2017-10-18,60.56,MRK,healthcare
2017-10-17,60.28,MRK,healthcare
2017-10-16,60.4,MRK,healthcare
2017-10-13,60.44,MRK,healthcare
2017-12-10,60.86,MRK,healthcare
2017-11-10,60.82,MRK,healthcare
2017-10-10,61.46,MRK,healthcare
2017-09-10,61.34,MRK,healthcare
2017-06-10,61.55,MRK,healthcare
2017-05-10,61.6,MRK,healthcare
2017-04-10,61.6,MRK,healthcare
2017-03-10,61.38,MRK,healthcare
2017-02-10,61.55,MRK,healthcare
2017-09-29,61.05,MRK,healthcare
2017-09-28,61.3,MRK,healthcare
2017-09-27,61.57,MRK,healthcare
2017-09-26,61.75,MRK,healthcare
2017-09-25,62.15,MRK,healthcare
2017-09-22,62.1,MRK,healthcare
2017-09-21,62.55,MRK,healthcare
2017-09-20,62.73,MRK,healthcare
2017-09-19,62.89,MRK,healthcare
2017-09-18,62.92,MRK,healthcare
2017-09-15,63.09,MRK,healthcare
2017-09-14,63.05,MRK,healthcare
2017-09-13,62.41,MRK,healthcare
2017-12-09,62.42,MRK,healthcare
2017-11-09,62.1,MRK,healthcare
2017-08-09,61.28,MRK,healthcare
2017-07-09,61.33,MRK,healthcare
2017-06-09,61.03,MRK,healthcare
2017-05-09,60.66,MRK,healthcare
2017-01-09,60.86,MRK,healthcare
2017-08-31,60.89,MRK,healthcare
2017-08-30,60.19,MRK,healthcare
2017-08-29,60.19,MRK,healthcare
2017-08-28,60.38,MRK,healthcare
2017-08-25,60.01,MRK,healthcare
2017-08-24,59.8,MRK,healthcare
2017-08-23,59.26,MRK,healthcare
2017-08-22,59.52,MRK,healthcare
2017-08-21,59.09,MRK,healthcare
2017-08-18,58.63,MRK,healthcare
2017-08-17,58.97,MRK,healthcare
2017-08-16,59.79,MRK,healthcare
2017-08-15,59.6,MRK,healthcare
2017-08-14,59.76,MRK,healthcare
2017-11-08,59.48,MRK,healthcare
2017-10-08,59.29,MRK,healthcare
2017-09-08,59.59,MRK,healthcare
2017-08-08,59.42,MRK,healthcare
2017-07-08,59.92,MRK,healthcare
2017-04-08,60.17,MRK,healthcare
2017-03-08,60.57,MRK,healthcare
2017-02-08,60.49,MRK,healthcare
2017-01-08,60.95,MRK,healthcare
2017-07-31,60.91,MRK,healthcare
2017-07-28,61.13,MRK,healthcare
2017-07-27,60.73,MRK,healthcare
2017-07-26,58.93,MRK,healthcare
2017-07-25,59.46,MRK,healthcare
2017-07-24,59.66,MRK,healthcare
2017-07-21,59.72,MRK,healthcare
2017-07-20,60.01,MRK,healthcare
2017-07-19,59.71,MRK,healthcare
2017-07-18,59.51,MRK,healthcare
2017-07-17,59.7,MRK,healthcare
2017-07-14,60.13,MRK,healthcare
2017-07-13,59.97,MRK,healthcare
2017-12-07,59.86,MRK,healthcare
2017-11-07,59.44,MRK,healthcare
2017-10-07,59.91,MRK,healthcare
2017-07-07,60.22,MRK,healthcare
2017-06-07,60.17,MRK,healthcare
2017-05-07,61.18,MRK,healthcare
2017-03-07,61.28,MRK,healthcare
2017-06-30,61.11,MRK,healthcare
2017-06-29,61.35,MRK,healthcare
2017-06-28,62.13,MRK,healthcare
2017-06-27,62.49,MRK,healthcare
2017-06-26,62.86,MRK,healthcare
2017-06-23,63.09,MRK,healthcare
2017-06-22,62.95,MRK,healthcare
2017-06-21,62.42,MRK,healthcare
2017-06-20,61.53,MRK,healthcare
2017-06-19,60.72,MRK,healthcare
2017-06-16,60.04,MRK,healthcare
2017-06-15,60.25,MRK,healthcare
2017-06-14,60.42,MRK,healthcare
2017-06-13,60.33,MRK,healthcare
2017-12-06,61.4,MRK,healthcare
2017-09-06,61.4,MRK,healthcare
2017-08-06,60.26,MRK,healthcare
2017-07-06,61.08,MRK,healthcare
2017-06-06,61.66,MRK,healthcare
2017-05-06,62.05,MRK,healthcare
2017-02-06,62.43,MRK,healthcare
2017-01-06,62.23,MRK,healthcare
2017-05-31,62.08,MRK,healthcare
2017-05-30,61.86,MRK,healthcare
2017-05-26,61.9,MRK,healthcare
2017-05-25,62.02,MRK,healthcare
2017-05-24,61.91,MRK,healthcare
2017-05-23,61.55,MRK,healthcare
2017-05-22,61.06,MRK,healthcare
2017-05-19,60.82,MRK,healthcare
2017-05-18,60.92,MRK,healthcare
2017-05-17,60.07,MRK,healthcare
2017-05-16,60.83,MRK,healthcare
2017-05-15,60.56,MRK,healthcare
2017-12-05,60.62,MRK,healthcare
2017-11-05,61.44,MRK,healthcare
2017-10-05,60.97,MRK,healthcare
2017-09-05,60.35,MRK,healthcare
2017-08-05,61.04,MRK,healthcare
2017-05-05,61.0,MRK,healthcare
2017-04-05,60.43,MRK,healthcare
2017-03-05,60.67,MRK,healthcare
2017-02-05,59.79,MRK,healthcare
2017-01-05,59.48,MRK,healthcare
2017-04-28,59.43,MRK,healthcare
2017-04-27,59.67,MRK,healthcare
2017-04-26,59.79,MRK,healthcare
2017-04-25,59.4,MRK,healthcare
2017-04-24,59.25,MRK,healthcare
2017-04-21,59.01,MRK,healthcare
2017-04-20,59.64,MRK,healthcare
2017-04-19,59.73,MRK,healthcare
2017-04-18,59.38,MRK,healthcare
2017-04-17,59.88,MRK,healthcare
2017-04-13,59.7,MRK,healthcare
2017-12-04,60.12,MRK,healthcare
2017-11-04,59.67,MRK,healthcare
2017-10-04,59.64,MRK,healthcare
2017-07-04,60.2,MRK,healthcare
2017-06-04,60.3,MRK,healthcare
2017-05-04,60.62,MRK,healthcare
2017-04-04,60.71,MRK,healthcare
2017-03-04,60.52,MRK,healthcare
2017-03-31,60.59,MRK,healthcare
2017-03-30,60.5,MRK,healthcare
2017-03-29,60.68,MRK,healthcare
2017-03-28,60.4,MRK,healthcare
2017-03-27,60.25,MRK,healthcare
2017-03-24,60.24,MRK,healthcare
2017-03-23,60.34,MRK,healthcare
2017-03-22,60.55,MRK,healthcare
2017-03-21,60.94,MRK,healthcare
2017-03-20,61.13,MRK,healthcare
2017-03-17,60.93,MRK,healthcare
2017-03-16,61.2,MRK,healthcare
2017-03-15,61.69,MRK,healthcare
2017-03-14,61.22,MRK,healthcare
2017-03-13,61.17,MRK,healthcare
2017-10-03,62.55,MRK,healthcare
2017-09-03,62.83,MRK,healthcare
2017-08-03,62.74,MRK,healthcare
2017-07-03,62.89,MRK,healthcare
2017-06-03,63.38,MRK,healthcare
2017-03-03,63.49,MRK,healthcare
2017-02-03,63.01,MRK,healthcare
2017-01-03,63.13,MRK,healthcare
2017-02-28,62.81,MRK,healthcare
2017-02-27,62.79,MRK,healthcare
2017-02-24,63.09,MRK,healthcare
2017-02-23,62.79,MRK,healthcare
2017-02-22,62.26,MRK,healthcare
2017-02-21,62.44,MRK,healthcare
2017-02-17,62.35,MRK,healthcare
2017-02-16,62.23,MRK,healthcare
2017-02-15,62.13,MRK,healthcare
2017-02-14,62.61,MRK,healthcare
2017-02-13,61.76,MRK,healthcare
2017-10-02,61.17,MRK,healthcare
2017-09-02,61.4,MRK,healthcare
2017-08-02,61.33,MRK,healthcare
2017-07-02,61.22,MRK,healthcare
2017-06-02,61.92,MRK,healthcare
2017-03-02,61.3,MRK,healthcare
2017-02-02,61.2,MRK,healthcare
2017-01-02,59.21,MRK,healthcare
2017-01-31,59.11,MRK,healthcare
2017-01-30,58.58,MRK,healthcare
2017-01-27,58.88,MRK,healthcare
2017-01-26,58.36,MRK,healthcare
2017-01-25,58.24,MRK,healthcare
2017-01-24,58.37,MRK,healthcare
2017-01-23,58.94,MRK,healthcare
2017-01-20,59.62,MRK,healthcare
2017-01-19,57.53,MRK,healthcare
2017-01-18,58.33,MRK,healthcare
2017-01-17,58.62,MRK,healthcare
2017-01-13,59.44,MRK,healthcare
2017-12-01,59.32,MRK,healthcare
2017-11-01,58.77,MRK,healthcare
2017-10-01,57.14,MRK,healthcare
2017-09-01,58.26,MRK,healthcare
2017-06-01,57.47,MRK,healthcare
2017-05-01,57.32,MRK,healthcare
2017-04-01,57.34,MRK,healthcare
2017-03-01,57.35,MRK,healthcare
2016-12-30,56.13,MRK,healthcare
2016-12-29,56.3,MRK,healthcare
2016-12-28,56.52,MRK,healthcare
2016-12-27,57.01,MRK,healthcare
2016-12-23,56.79,MRK,healthcare
2016-12-22,56.81,MRK,healthcare
2016-12-21,56.67,MRK,healthcare
2016-12-20,57.69,MRK,healthcare
2016-12-19,58.3,MRK,healthcare
2016-12-16,59.54,MRK,healthcare
2016-12-15,59.47,MRK,healthcare
2016-12-14,58.93,MRK,healthcare
2016-12-13,58.92,MRK,healthcare
2016-12-12,58.85,MRK,healthcare
2016-09-12,58.38,MRK,healthcare
2016-08-12,57.33,MRK,healthcare
2016-07-12,57.27,MRK,healthcare
2016-06-12,57.48,MRK,healthcare
2016-05-12,57.45,MRK,healthcare
2016-02-12,58.29,MRK,healthcare
2016-01-12,57.94,MRK,healthcare
2016-11-30,58.35,MRK,healthcare
2016-11-29,59.3,MRK,healthcare
2016-11-28,58.93,MRK,healthcare
2016-11-25,59.32,MRK,healthcare
2016-11-23,58.78,MRK,healthcare
2016-11-22,58.83,MRK,healthcare
2016-11-21,59.4,MRK,healthcare
2016-11-18,58.99,MRK,healthcare
2016-11-17,59.79,MRK,healthcare
2016-11-16,59.72,MRK,healthcare
2016-11-15,60.69,MRK,healthcare
2016-11-14,60.58,MRK,healthcare
2016-11-11,60.98,MRK,healthcare
2016-10-11,61.94,MRK,healthcare
2016-09-11,61.2,MRK,healthcare
2016-08-11,57.7,MRK,healthcare
2016-07-11,57.26,MRK,healthcare
2016-04-11,56.09,MRK,healthcare
2016-03-11,55.71,MRK,healthcare
2016-02-11,56.11,MRK,healthcare
2016-01-11,56.54,MRK,healthcare
2016-10-31,55.99,MRK,healthcare
2016-10-28,56.11,MRK,healthcare
2016-10-27,58.44,MRK,healthcare
2016-10-26,58.04,MRK,healthcare
2016-10-25,59.07,MRK,healthcare
2016-10-24,57.93,MRK,healthcare
2016-10-21,58.36,MRK,healthcare
2016-10-20,59.04,MRK,healthcare
2016-10-19,58.99,MRK,healthcare
2016-10-18,59.2,MRK,healthcare
2016-10-17,58.66,MRK,healthcare
2016-10-14,59.25,MRK,healthcare
2016-10-13,59.6,MRK,healthcare
2016-12-10,58.79,MRK,healthcare
2016-11-10,59.05,MRK,healthcare
2016-10-10,60.93,MRK,healthcare
2016-07-10,59.85,MRK,healthcare
2016-06-10,59.75,MRK,healthcare
2016-05-10,59.88,MRK,healthcare
2016-04-10,59.56,MRK,healthcare
2016-03-10,59.61,MRK,healthcare
2016-09-30,59.51,MRK,healthcare
2016-09-29,59.03,MRK,healthcare
2016-09-28,60.36,MRK,healthcare
2016-09-27,59.66,MRK,healthcare
2016-09-26,59.26,MRK,healthcare
2016-09-23,60.03,MRK,healthcare
2016-09-22,60.09,MRK,healthcare
2016-09-21,59.79,MRK,healthcare
2016-09-20,59.06,MRK,healthcare
2016-09-19,58.48,MRK,healthcare
2016-09-16,59.39,MRK,healthcare
2016-09-15,59.48,MRK,healthcare
2016-09-14,58.5,MRK,healthcare
2016-09-13,58.94,MRK,healthcare
2016-12-09,60.25,MRK,healthcare
2016-09-09,59.59,MRK,healthcare
2016-08-09,60.3,MRK,healthcare
2016-07-09,59.95,MRK,healthcare
2016-06-09,60.3,MRK,healthcare
2016-02-09,60.05,MRK,healthcare
2016-01-09,59.98,MRK,healthcare
2016-08-31,59.87,MRK,healthcare
2016-08-30,59.8,MRK,healthcare
2016-08-29,60.08,MRK,healthcare
2016-08-26,59.93,MRK,healthcare
2016-08-25,59.42,MRK,healthcare
2016-08-24,59.81,MRK,healthcare
2016-08-23,60.63,MRK,healthcare
2016-08-22,60.6,MRK,healthcare
2016-08-19,60.42,MRK,healthcare
2016-08-18,60.67,MRK,healthcare
2016-08-17,60.35,MRK,healthcare
2016-08-16,60.11,MRK,healthcare
2016-08-15,60.38,MRK,healthcare
2016-12-08,60.41,MRK,healthcare
2016-11-08,60.67,MRK,healthcare
2016-10-08,59.73,MRK,healthcare
2016-09-08,59.59,MRK,healthcare
2016-08-08,59.94,MRK,healthcare
2016-05-08,60.89,MRK,healthcare
2016-04-08,55.15,MRK,healthcare
2016-03-08,54.97,MRK,healthcare
2016-02-08,55.62,MRK,healthcare
2016-01-08,55.93,MRK,healthcare
2016-07-29,55.93,MRK,healthcare
2016-07-28,55.71,MRK,healthcare
2016-07-27,55.88,MRK,healthcare
2016-07-26,55.65,MRK,healthcare
2016-07-25,55.84,MRK,healthcare
2016-07-22,56.09,MRK,healthcare
2016-07-21,56.06,MRK,healthcare
2016-07-20,56.06,MRK,healthcare
2016-07-19,55.93,MRK,healthcare
2016-07-18,56.28,MRK,healthcare
2016-07-15,56.86,MRK,healthcare
2016-07-14,56.88,MRK,healthcare
2016-07-13,56.78,MRK,healthcare
2016-12-07,56.83,MRK,healthcare
2016-11-07,56.58,MRK,healthcare
2016-08-07,56.59,MRK,healthcare
2016-07-07,56.05,MRK,healthcare
2016-06-07,56.41,MRK,healthcare
2016-05-07,55.3,MRK,healthcare
2016-01-07,55.25,MRK,healthcare
2016-06-30,54.93,MRK,healthcare
2016-06-29,54.4,MRK,healthcare
2016-06-28,53.0,MRK,healthcare
2016-06-27,52.74,MRK,healthcare
2016-06-24,53.28,MRK,healthcare
2016-06-23,55.0,MRK,healthcare
2016-06-22,54.39,MRK,healthcare
2016-06-21,53.64,MRK,healthcare
2016-06-20,53.53,MRK,healthcare
2016-06-17,53.29,MRK,healthcare
2016-06-16,54.83,MRK,healthcare
2016-06-15,53.48,MRK,healthcare
2016-06-14,53.64,MRK,healthcare
2016-06-13,53.5,MRK,healthcare
2016-10-06,54.17,MRK,healthcare
2016-09-06,54.52,MRK,healthcare
2016-08-06,54.94,MRK,healthcare
2016-07-06,54.35,MRK,healthcare
2016-06-06,54.51,MRK,healthcare
2016-03-06,54.01,MRK,healthcare
2016-02-06,54.18,MRK,healthcare
2016-01-06,53.71,MRK,healthcare
2016-05-31,53.65,MRK,healthcare
2016-05-27,53.86,MRK,healthcare
2016-05-26,53.77,MRK,healthcare
2016-05-25,53.94,MRK,healthcare
2016-05-24,53.02,MRK,healthcare
2016-05-23,52.37,MRK,healthcare
2016-05-20,52.55,MRK,healthcare
2016-05-19,52.04,MRK,healthcare
2016-05-18,52.13,MRK,healthcare
2016-05-17,51.8,MRK,healthcare
2016-05-16,52.11,MRK,healthcare
2016-05-13,51.38,MRK,healthcare
2016-12-05,51.6,MRK,healthcare
2016-11-05,51.79,MRK,healthcare
2016-10-05,52.14,MRK,healthcare
2016-09-05,51.59,MRK,healthcare
2016-06-05,51.11,MRK,healthcare
2016-05-05,51.58,MRK,healthcare
2016-04-05,52.26,MRK,healthcare
2016-03-05,52.52,MRK,healthcare
2016-02-05,52.73,MRK,healthcare
2016-04-29,52.29,MRK,healthcare
2016-04-28,53.15,MRK,healthcare
2016-04-27,53.69,MRK,healthcare
2016-04-26,53.44,MRK,healthcare
2016-04-25,53.61,MRK,healthcare
2016-04-22,54.1,MRK,healthcare
2016-04-21,53.97,MRK,healthcare
2016-04-20,53.95,MRK,healthcare
2016-04-19,54.22,MRK,healthcare
2016-04-18,53.88,MRK,healthcare
2016-04-15,53.53,MRK,healthcare
2016-04-14,53.83,MRK,healthcare
2016-04-13,53.36,MRK,healthcare
2016-12-04,52.77,MRK,healthcare
2016-11-04,52.49,MRK,healthcare
2016-08-04,52.79,MRK,healthcare
2016-07-04,52.84,MRK,healthcare
2016-06-04,53.04,MRK,healthcare
2016-05-04,51.72,MRK,healthcare
2016-04-04,51.87,MRK,healthcare
2016-01-04,51.2,MRK,healthcare
2016-03-31,50.45,MRK,healthcare
2016-03-30,50.75,MRK,healthcare
2016-03-29,50.84,MRK,healthcare
2016-03-28,50.37,MRK,healthcare
2016-03-24,50.6,MRK,healthcare
2016-03-23,50.61,MRK,healthcare
2016-03-22,50.57,MRK,healthcare
2016-03-21,50.35,MRK,healthcare
2016-03-18,49.82,MRK,healthcare
2016-03-17,49.14,MRK,healthcare
2016-03-16,49.53,MRK,healthcare
2016-03-15,49.98,MRK,healthcare
2016-03-14,50.61,MRK,healthcare
2016-11-03,50.73,MRK,healthcare
2016-10-03,50.58,MRK,healthcare
2016-09-03,49.93,MRK,healthcare
2016-08-03,50.01,MRK,healthcare
2016-07-03,50.19,MRK,healthcare
2016-04-03,49.66,MRK,healthcare
2016-03-03,49.68,MRK,healthcare
2016-02-03,49.84,MRK,healthcare
2016-01-03,49.34,MRK,healthcare
2016-02-29,47.88,MRK,healthcare
2016-02-26,48.29,MRK,healthcare
2016-02-25,48.63,MRK,healthcare
2016-02-24,48.21,MRK,healthcare
2016-02-23,48.19,MRK,healthcare
2016-02-22,48.41,MRK,healthcare
2016-02-19,47.79,MRK,healthcare
2016-02-18,47.98,MRK,healthcare
2016-02-17,48.25,MRK,healthcare
2016-02-16,47.47,MRK,healthcare
2016-12-02,46.75,MRK,healthcare
2016-11-02,46.58,MRK,healthcare
2016-10-02,47.23,MRK,healthcare
2016-09-02,46.88,MRK,healthcare
2016-08-02,46.56,MRK,healthcare
2016-05-02,47.09,MRK,healthcare
2016-04-02,46.33,MRK,healthcare
2016-03-02,47.72,MRK,healthcare
2016-02-02,48.07,MRK,healthcare
2016-01-02,48.39,MRK,healthcare
2016-01-29,48.32,MRK,healthcare
2016-01-28,46.91,MRK,healthcare
2016-01-27,48.03,MRK,healthcare
2016-01-26,49.06,MRK,healthcare
2016-01-25,48.55,MRK,healthcare
2016-01-22,48.96,MRK,healthcare
2016-01-21,48.55,MRK,healthcare
2016-01-20,48.2,MRK,healthcare
2016-01-19,48.95,MRK,healthcare
2016-01-15,48.76,MRK,healthcare
2016-01-14,49.39,MRK,healthcare
2016-01-13,48.31,MRK,healthcare
2016-12-01,49.35,MRK,healthcare
2016-11-01,48.87,MRK,healthcare
2016-08-01,48.71,MRK,healthcare
2016-07-01,49.55,MRK,healthcare
2016-06-01,49.98,MRK,healthcare
2016-05-01,50.68,MRK,healthcare
2016-04-01,50.04,MRK,healthcare
2015-12-31,50.37,MRK,healthcare
2015-12-30,50.78,MRK,healthcare
2015-12-29,50.86,MRK,healthcare
2015-12-28,50.38,MRK,healthcare
2015-12-24,50.39,MRK,healthcare
2015-12-23,50.52,MRK,healthcare
2015-12-22,49.68,MRK,healthcare
2015-12-21,49.46,MRK,healthcare
2015-12-18,49.24,MRK,healthcare
2015-12-17,50.21,MRK,healthcare
2015-12-16,51.51,MRK,healthcare
2015-12-15,50.44,MRK,healthcare
2015-12-14,49.77,MRK,healthcare
2015-11-12,49.73,MRK,healthcare
2015-10-12,51.19,MRK,healthcare
2015-09-12,50.37,MRK,healthcare
2015-08-12,50.99,MRK,healthcare
2015-07-12,51.19,MRK,healthcare
2015-04-12,51.15,MRK,healthcare
2015-03-12,50.15,MRK,healthcare
2015-02-12,51.32,MRK,healthcare
2015-01-12,52.03,MRK,healthcare
2015-11-30,50.55,MRK,healthcare
